persons,norps,facs,orgs,gpes,products,events,arts,laws,langs,dates,times,percents,moneys,ords,cards,quants,location,GGP,SO,TAXON,CHEBI,GO,CL,DNA,CELL_TYPE,CELL_LINE,RNA,PROTEIN,DISEASE,CHEMICAL,AMINO_ACID,ANATOMICAL_SYSTEM,CANCER,CELL,CELLULAR_COMPONENT,DEVELOPING_ANATOMICAL_STRUCTURE,GENE_OR_GENE_PRODUCT,IMMATERIAL_ANATOMICAL_ENTITY,MULTI_TISSUE_STRUCTURE,ORGAN,ORGANISM,ORGANISM_SUBDIVISION,ORGANISM_SUBSTANCE,PATHOLOGICAL_FORMATION,SIMPLE_CHEMICAL,TISSUE,label_fake
1,0,0,6,6,0,0,0,0,0,4,2,3,0,0,8,0,0,0,0,6,3,0,0,0,0,0,0,4,34,3,0,0,5,5,0,0,4,0,0,7,15,0,0,1,4,2,0
2,0,0,3,10,0,0,0,0,0,18,1,0,0,1,2,1,0,0,0,5,3,0,0,0,0,0,0,0,9,0,0,0,0,3,1,0,3,1,0,0,12,0,0,1,0,0,0
0,0,0,7,5,0,0,0,0,0,4,2,3,0,0,6,0,0,0,0,8,4,0,0,0,0,0,0,5,37,3,0,0,6,5,1,0,3,0,0,8,14,0,0,1,4,3,0
2,0,0,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,1,0,1
16,7,1,51,18,0,0,1,0,0,32,0,1,0,6,22,0,0,0,2,45,8,2,3,1,3,4,0,5,24,3,5,0,2,9,1,0,1,0,2,6,50,0,0,0,9,1,1
11,2,1,35,21,0,0,0,0,0,17,0,5,1,4,15,0,4,1,2,15,3,0,0,3,0,1,0,2,57,3,0,0,0,6,0,0,2,0,2,2,9,3,0,1,5,0,1
15,0,1,18,2,0,0,0,0,0,3,0,0,1,0,2,0,0,1,0,2,1,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1
0,0,0,11,1,0,0,0,0,0,8,1,1,0,1,1,8,1,0,0,12,4,0,0,0,0,1,0,5,46,1,0,0,2,1,2,0,1,0,1,18,16,0,0,3,4,2,0
1,0,0,2,0,1,0,0,0,0,9,1,1,0,2,1,2,1,1,5,42,7,0,0,0,2,0,0,7,24,3,5,0,3,2,3,0,2,1,0,2,20,0,0,6,4,2,0
0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,1,4,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,1,0,0,0,12,1,0,1,1,0,0
3,3,0,10,5,0,0,0,0,0,6,0,0,0,2,2,0,0,0,0,16,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4,0,1,4,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,1,4,1,0,1,2,1,0,0,0,1,2,0,0,0,1,0,0,1,1,0,0,5,0,0,0,0,0,1
6,0,0,32,3,0,0,1,0,0,15,4,0,0,1,4,0,0,1,0,14,5,0,2,3,0,1,0,12,20,8,0,0,5,2,0,0,20,0,2,3,12,0,0,0,13,1,0
0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,1,0,3,6,0,1,0,0,0,9,0,0,0,0,0,0,3,0,4,13,1,0,0,1,0,0,0,1,4,1,0,0,1,0,0,0,1,0,2,1,4,0,0,0,1,0,0
3,3,0,10,5,0,0,0,0,0,6,0,0,0,2,2,0,0,0,0,16,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
10,10,0,12,34,1,0,0,0,0,10,0,0,2,2,11,0,4,0,1,21,3,1,0,6,1,0,0,6,10,0,0,0,7,0,1,0,3,0,3,0,7,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,5,1,0,0,1,1,0,0,0,0,1,0,10,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,0,0,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,5,0,0,0,0,0,0,1,2,5,0,0,0,0,0,0,0,0,1,1,4,0,0,1,4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4,2,0,20,0,1,0,0,0,0,11,1,1,0,1,1,2,0,0,0,6,7,0,1,0,0,0,0,1,19,3,0,0,4,1,0,0,2,0,4,3,8,0,0,0,4,2,0
0,0,1,1,2,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,2,0,1
3,0,0,3,2,0,0,0,0,0,3,1,0,0,3,5,0,0,0,0,16,2,0,1,0,0,0,0,0,5,0,1,0,0,2,0,0,0,0,0,0,13,0,0,1,1,0,0
0,0,0,2,7,0,0,0,0,0,11,1,0,0,0,3,0,1,0,1,22,0,0,0,0,0,1,0,4,37,0,0,0,2,1,2,0,1,0,4,7,11,3,0,1,2,0,0
1,0,0,5,0,0,0,0,0,0,4,9,1,0,0,1,1,0,0,1,16,5,0,0,1,0,0,0,1,8,3,0,0,0,1,2,0,0,0,0,0,3,0,0,2,2,0,0
15,13,1,22,15,0,0,0,0,0,12,1,6,4,4,5,0,1,1,1,19,1,0,0,1,0,0,0,33,7,12,1,0,0,3,0,0,16,0,0,0,35,2,0,0,12,0,1
8,5,0,10,16,0,0,1,0,0,4,0,0,1,2,4,0,0,0,1,19,0,0,0,4,0,0,0,4,5,1,0,0,1,0,1,0,1,0,1,1,13,0,0,1,2,0,1
3,0,0,13,9,0,0,0,0,0,9,0,1,0,0,14,3,3,1,1,28,9,2,0,0,1,4,0,5,23,2,1,0,0,1,3,0,0,0,3,3,28,0,0,0,2,0,0
18,1,1,49,24,2,0,2,0,0,22,3,7,1,2,31,4,1,0,7,25,12,2,0,2,1,1,0,14,59,8,0,0,3,0,2,0,11,0,5,6,44,2,0,2,16,3,0
0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,0,0,0,0,1,1
0,0,0,4,10,0,0,0,0,0,9,0,0,0,3,15,0,0,0,0,9,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,1,0,1,0,4,0,0,0,6,0,1
2,0,0,3,6,0,0,1,0,0,8,0,2,0,1,9,0,0,0,1,3,0,0,1,0,0,0,0,0,2,4,0,0,0,0,0,0,3,0,0,0,2,0,0,2,3,0,1
3,1,0,11,16,0,0,0,0,0,4,0,0,0,5,56,0,1,0,0,3,2,2,5,1,0,0,0,15,19,6,0,0,0,4,2,0,0,2,1,0,7,0,0,3,23,0,1
2,1,0,9,15,0,0,0,0,0,7,0,0,0,6,41,0,1,0,0,2,1,1,3,1,0,0,0,9,10,3,0,0,0,2,2,0,1,1,0,0,4,0,0,2,12,0,1
1,0,0,11,12,0,0,0,0,0,9,0,0,0,5,20,0,0,0,0,15,2,2,0,0,0,0,0,10,12,5,0,0,0,0,0,0,4,2,1,0,7,0,0,0,12,0,1
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1
6,6,1,52,28,2,0,2,0,1,38,4,5,0,5,19,2,2,2,16,120,24,1,8,1,3,0,0,8,58,18,1,0,4,12,3,0,7,4,0,12,64,1,0,4,20,1,0
7,3,0,16,2,0,0,1,0,0,11,0,0,0,1,14,1,1,0,5,5,13,0,10,2,2,0,0,2,12,10,0,0,2,9,5,0,3,0,1,2,3,0,0,0,13,0,1
0,0,0,11,12,0,0,0,0,0,9,0,0,0,5,19,0,0,0,0,14,1,2,0,0,0,0,0,9,12,5,0,0,0,0,0,0,3,2,1,0,6,0,0,0,12,0,1
1,2,0,2,16,0,0,0,0,1,4,0,0,0,3,28,0,1,0,1,6,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,9,0,1
19,1,1,20,2,0,0,0,0,0,4,1,2,1,0,7,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,3,0,0,2,2,0,1
13,1,0,14,4,0,0,0,0,0,1,0,1,0,0,6,0,0,0,0,10,1,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,1,0,0,3,6,0,0,0,2,0,1
8,0,1,4,1,0,0,0,2,0,3,2,0,1,0,8,0,0,0,1,3,1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1
10,0,0,13,5,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,1,13,0,0,1,1,0,1
15,0,1,18,2,0,0,0,0,0,3,0,0,1,0,2,0,0,1,0,2,1,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1
15,2,0,45,7,1,0,2,0,0,7,0,2,11,3,27,3,3,1,1,6,7,0,7,2,0,0,0,4,1,6,0,0,0,8,1,0,0,0,0,3,9,0,0,2,6,3,1
6,0,2,9,4,0,0,3,0,0,13,0,1,0,2,14,0,0,0,38,21,31,3,8,9,2,0,6,3,6,5,4,0,2,6,24,0,2,0,1,0,9,0,0,5,3,0,1
25,3,0,43,6,0,0,2,0,0,18,0,0,2,2,12,0,0,6,12,43,1,0,1,1,2,2,0,3,6,0,0,0,1,9,1,0,5,0,0,0,21,0,0,0,0,0,1
0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
28,0,2,35,16,0,0,3,0,0,7,4,1,0,1,6,0,0,0,0,1,4,0,0,0,0,2,0,2,8,4,0,0,3,3,1,0,2,1,0,3,12,0,0,4,6,0,1
11,3,0,13,7,0,1,0,0,0,10,0,0,0,1,4,0,0,0,0,3,9,0,0,0,0,0,0,3,15,10,0,0,2,0,1,0,2,2,1,1,2,0,0,3,9,0,1
5,3,1,5,7,0,0,2,0,0,1,0,0,0,0,7,2,0,0,0,1,13,0,0,0,0,0,0,2,8,10,0,0,4,3,2,0,0,2,0,1,3,1,0,1,11,0,1
1,0,1,8,8,0,0,0,0,0,7,0,0,0,1,7,0,0,0,1,3,18,0,0,0,0,0,0,2,13,22,0,0,1,1,2,0,1,2,0,1,11,0,0,0,24,0,1
0,0,0,4,0,0,0,0,0,0,2,2,0,0,0,2,2,0,0,0,2,6,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,8,0,1
3,4,0,7,7,0,0,0,0,0,2,0,0,0,4,4,0,0,0,1,6,19,0,0,0,0,0,0,3,7,23,1,0,2,1,0,0,0,3,0,0,9,1,0,1,17,0,1
1,0,0,6,0,2,0,0,0,0,8,0,0,0,0,6,0,0,0,0,8,16,0,0,0,0,1,0,0,4,21,0,0,0,0,0,0,0,0,0,1,5,1,0,0,17,0,1
25,1,0,15,18,3,1,1,0,0,33,8,7,0,1,26,7,1,3,0,36,76,0,0,0,0,0,0,12,47,81,0,0,6,8,0,0,2,3,1,10,24,4,0,0,71,0,1
2,4,1,13,4,1,0,0,0,0,7,0,0,0,2,8,3,0,0,0,10,31,0,2,0,0,0,0,3,24,25,0,0,3,2,2,0,1,6,2,0,24,1,0,1,24,0,1
6,0,0,6,2,1,0,0,0,0,11,2,1,1,0,7,1,0,0,0,6,16,0,0,0,0,0,0,0,19,19,1,0,0,0,0,0,0,0,0,4,8,2,0,1,20,0,1
0,1,0,3,5,1,0,0,0,2,8,0,1,0,0,7,0,1,0,0,7,12,0,0,0,0,0,0,1,9,13,0,0,0,1,0,0,0,2,0,2,9,0,0,0,11,0,1
15,2,0,38,3,2,0,1,0,0,19,4,6,0,0,20,1,0,4,0,13,24,0,5,1,2,1,0,13,50,17,0,0,6,10,3,0,7,0,2,11,16,1,0,0,17,1,1
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,1,0,1,0,0,0,1,4,2,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,0,2,2,2,0,0,1,3,0,0,0,2,10,0,0,0,0,0,0,0,11,2,0,0,0,0,2,0,1,1,0,4,13,0,0,0,10,3,0
0,0,0,5,1,0,0,0,0,0,5,6,2,0,3,5,1,0,1,2,5,12,0,0,0,0,0,0,5,28,2,0,0,2,0,1,0,0,0,2,1,15,4,0,2,14,3,0
4,1,0,9,1,0,1,0,0,0,1,0,0,1,0,3,0,0,0,1,5,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,0,0,2,7,0,0,0,1,0,3,0,0,0,0,14,0,0,0,1,5,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,4,0,1
1,3,0,4,21,1,0,1,0,0,3,0,0,0,0,29,0,6,0,1,7,0,0,0,2,0,0,0,3,9,0,0,0,0,4,0,0,2,0,1,0,9,0,0,1,9,0,1
1,3,0,7,7,0,0,0,0,0,7,0,0,0,0,49,0,0,0,1,5,1,0,1,2,0,0,0,2,7,24,0,0,0,3,1,0,3,0,0,0,7,0,0,0,14,0,1
16,0,1,21,3,2,0,1,1,0,8,7,2,0,2,7,0,1,1,0,18,46,1,1,1,0,0,0,6,15,30,0,0,6,1,1,0,5,0,2,12,17,3,0,1,24,3,1
9,0,0,18,2,3,0,0,0,0,11,4,3,1,0,16,1,0,2,3,32,32,0,1,0,0,0,0,4,13,43,0,0,1,4,3,0,3,1,1,6,14,3,0,0,28,1,1
14,5,0,10,5,0,0,0,0,0,4,0,10,0,0,4,0,1,1,13,16,21,0,2,0,0,0,0,5,29,8,0,0,11,7,6,0,10,2,2,10,30,0,0,0,7,2,1
3,0,1,7,1,0,0,0,0,0,7,0,0,0,1,3,0,0,0,1,5,4,0,0,0,0,0,0,3,4,0,0,1,1,2,1,0,0,0,0,2,4,1,0,0,1,1,1
9,2,0,3,5,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,7,6,0,0,0,0,0,0,3,5,5,1,0,1,4,0,0,9,0,0,0,6,1,0,0,2,1,1
9,2,0,9,9,0,1,1,0,0,14,3,2,0,2,9,0,0,0,0,41,18,0,1,0,1,0,0,1,21,19,0,0,0,1,0,0,0,0,1,6,19,4,0,0,26,1,1
19,4,0,22,27,0,1,2,0,0,22,9,2,0,9,21,2,2,1,4,46,64,1,11,0,1,0,0,5,44,66,1,0,3,14,7,0,3,0,0,4,16,1,0,0,64,0,1
1,1,0,2,1,1,0,0,0,0,6,0,0,0,0,3,0,0,0,3,3,8,0,0,0,0,0,0,1,0,6,0,0,1,0,1,0,0,0,0,0,2,0,0,0,4,0,1
0,0,0,3,4,0,0,0,0,0,6,0,0,0,1,5,0,0,0,1,2,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1
3,0,1,2,4,0,0,0,0,0,1,0,0,0,0,7,0,0,0,1,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,2,6,0,0,1,1,0,1
2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1
2,0,0,2,1,0,0,0,0,0,0,0,0,0,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,2,0,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,5,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2,2,0,5,3,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1
9,6,1,9,11,0,0,0,0,0,22,0,2,0,2,32,0,0,3,45,30,16,1,5,21,0,0,0,23,8,12,9,0,0,6,6,0,6,0,0,0,13,0,0,1,2,0,1
2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1
1,1,0,9,6,0,0,0,0,0,5,2,0,0,2,24,2,0,1,4,1,1,0,13,1,0,0,0,1,7,2,0,0,1,12,5,0,2,0,1,1,1,1,0,0,6,0,1
0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,1,0,1
3,0,0,1,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4,12,0,30,14,1,1,0,0,0,14,0,1,7,0,16,0,0,0,0,5,4,0,0,0,0,0,0,0,14,1,0,0,0,1,0,0,3,0,1,0,14,0,0,0,2,0,1
3,0,2,4,0,0,0,1,0,0,6,0,0,1,0,0,0,0,0,4,9,0,0,0,0,0,0,0,5,3,1,2,0,0,1,0,0,0,0,1,0,15,0,0,0,1,0,1
2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,4,0,0,1,0,0,1
3,0,0,1,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3,2,0,11,8,0,0,2,0,0,5,1,1,0,2,5,0,4,0,1,10,0,0,0,1,0,0,0,1,13,0,0,0,2,1,1,0,2,0,1,3,8,2,0,1,0,2,1
1,0,0,3,0,0,0,0,0,0,2,0,0,0,0,4,0,0,2,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,1,0,1
7,5,0,71,9,0,1,8,2,0,25,0,0,3,5,9,0,0,0,20,47,8,2,4,5,2,1,0,6,10,3,1,0,1,4,4,0,7,0,1,8,37,0,0,1,5,1,1
9,2,2,64,9,0,1,0,0,0,13,1,0,5,3,11,1,0,2,15,23,2,5,1,2,0,5,0,3,10,0,3,0,0,4,5,0,7,0,2,0,20,1,0,1,2,0,1
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,0,0,2,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,4,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1
15,2,1,30,5,0,0,1,3,0,19,4,1,1,0,21,1,1,0,9,13,12,0,0,0,0,0,0,4,18,4,4,0,0,3,0,0,3,0,1,0,9,0,0,0,11,0,1
39,10,1,31,50,2,0,1,0,0,47,5,2,1,3,19,7,5,2,3,35,62,1,1,1,1,0,0,23,76,57,0,0,14,7,5,0,6,3,2,13,40,2,0,3,56,2,1
2,4,0,22,64,0,4,1,1,0,15,1,5,0,4,50,1,6,0,1,7,17,0,1,2,1,0,0,7,19,15,0,0,3,3,1,0,9,1,3,6,20,0,0,1,20,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4,0,0,4,0,0,0,1,0,0,2,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
4,1,1,7,16,0,0,0,0,0,11,2,0,0,1,11,0,1,0,0,5,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,3,0,0,1,7,0,0,1,1,0,0
0,0,0,1,3,0,0,0,0,0,3,0,0,1,1,0,1,0,0,3,15,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
0,4,0,0,1,0,0,0,0,0,3,0,0,4,1,4,0,0,0,1,12,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,2,12,0,0,1,0,0,0
0,3,0,0,13,0,0,0,0,0,9,0,0,0,3,16,0,2,0,1,1,1,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0
0,1,0,1,1,0,0,0,0,0,2,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,14,0,0,0,1,0,0,0,1,0,2,3,4,0,0,0,0,1,0
0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2,3,0,3,10,0,0,0,0,0,10,0,0,0,1,3,0,0,0,0,2,0,1,0,0,0,0,0,0,6,0,0,0,1,0,1,0,5,0,0,0,4,0,0,0,0,0,0
5,1,0,8,4,1,0,0,0,0,4,0,0,0,0,10,2,1,0,0,9,26,0,3,0,2,1,0,7,8,26,0,0,0,4,0,0,0,1,0,0,14,0,0,0,29,0,1
43,21,9,124,51,0,0,2,0,0,42,0,2,6,0,17,0,1,2,25,60,11,0,2,4,3,1,0,12,32,9,1,0,9,11,3,0,10,0,0,1,27,1,0,5,8,0,1
0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,4,0,0,0,0,0,0,3,7,1,0,0,11,1,2,0,0,5,7,0,0,0,0,0,0,3,1,13,0,0,0,1,0,0,1,0,0,0,6,0,0,0,11,0,1
1,0,0,4,0,0,0,0,0,0,3,7,1,0,0,11,1,2,0,0,5,7,0,0,0,0,0,0,3,1,13,0,0,0,1,0,0,1,0,0,0,6,0,0,0,11,0,1
0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1
0,0,0,3,0,0,0,0,0,0,4,2,0,0,0,6,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2,0,0,3,0,0,0,0,0,0,6,4,0,0,0,7,0,0,0,0,3,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,0,1,1,4,0,0,0,1,0,1
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
